"acc","accuracy","audio_file","average_response_time","avg_rt","background","block_size","canvas_backend","clock_backend","color_backend","condition","correct","correct_experiment_intro","correct_experiment_intro2","correct_new_1_keyboard_response","correct_new_2_keyboard_response","correct_new_2_sketchpad","correct_new_3_keyboard_response","correct_new_3_sketchpad","correct_new_4_keyboard_response","correct_new_4_sketchpad","correct_new_5_keyboard_response","correct_new_5_sketchpad","correct_new_6_keyboard_response","correct_new_6_sketchpad","correct_new_7_keyboard_response","correct_new_7_sketchpad","correct_new_8_keyboard_response","correct_new_keyboard_response","correct_new_mouse_response","correct_welcome","count_audio_file_offset","count_audio_file_onset_log","count_definitions","count_experiment","count_experiment_intro","count_experiment_intro2","count_image_delay","count_image_nosub","count_image_sub","count_increment_roundCounter","count_instruction","count_instructions","count_log_instruction","count_new_1_inline_script","count_new_1_keyboard_response","count_new_1_sketchpad","count_new_2_keyboard_response","count_new_2_sketchpad","count_new_3_keyboard_response","count_new_3_sketchpad","count_new_4_keyboard_response","count_new_4_sketchpad","count_new_5_keyboard_response","count_new_5_sketchpad","count_new_6_keyboard_response","count_new_6_sketchpad","count_new_7_keyboard_response","count_new_7_sketchpad","count_new_8_keyboard_response","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_mouse_response","count_new_pygaze_init","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_sentence_audio","count_subject_onset_log","count_trial_loop","count_trial_sequence","count_welcome","csv_filepath","csv_id","cursor_roi","cursor_x","cursor_y","datetime","delay_image_delay","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","id","image_nosub","image_sub","keyboard_backend","live_row","live_row_trial_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","psychopy_screen","repeat_cycle","response","response_experiment_intro","response_experiment_intro2","response_instruction","response_new_1_keyboard_response","response_new_1_sketchpad","response_new_2_keyboard_response","response_new_2_sketchpad","response_new_3_keyboard_response","response_new_3_sketchpad","response_new_4_keyboard_response","response_new_4_sketchpad","response_new_5_keyboard_response","response_new_5_sketchpad","response_new_6_keyboard_response","response_new_6_sketchpad","response_new_7_keyboard_response","response_new_7_sketchpad","response_new_8_keyboard_response","response_new_keyboard_response","response_new_mouse_response","response_time","response_time_experiment_intro","response_time_experiment_intro2","response_time_instruction","response_time_new_1_keyboard_response","response_time_new_1_sketchpad","response_time_new_2_keyboard_response","response_time_new_2_sketchpad","response_time_new_3_keyboard_response","response_time_new_3_sketchpad","response_time_new_4_keyboard_response","response_time_new_4_sketchpad","response_time_new_5_keyboard_response","response_time_new_5_sketchpad","response_time_new_6_keyboard_response","response_time_new_6_sketchpad","response_time_new_7_keyboard_response","response_time_new_7_sketchpad","response_time_new_8_keyboard_response","response_time_new_keyboard_response","response_time_new_mouse_response","response_time_welcome","response_welcome","round","round_decimals","sampler_backend","sentence","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_position","time_audio_file_offset","time_audio_file_onset_log","time_definitions","time_experiment","time_experiment_intro","time_experiment_intro2","time_image_delay","time_image_nosub","time_image_sub","time_increment_roundCounter","time_instruction","time_instructions","time_log_instruction","time_new_1_inline_script","time_new_1_keyboard_response","time_new_1_sketchpad","time_new_2_keyboard_response","time_new_2_sketchpad","time_new_3_keyboard_response","time_new_3_sketchpad","time_new_4_keyboard_response","time_new_4_sketchpad","time_new_5_keyboard_response","time_new_5_sketchpad","time_new_6_keyboard_response","time_new_6_sketchpad","time_new_7_keyboard_response","time_new_7_sketchpad","time_new_8_keyboard_response","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_mouse_response","time_new_pygaze_init","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_sentence_audio","time_subject_onset_log","time_trial_loop","time_trial_sequence","time_welcome","timeout","title","total_correct","total_response_time","total_responses","width"
"100","100","49_n.wav","4096","4096","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","10","10","0","0","0","0","NA","10","10","10","NA","0","NA","NA","10","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","10","NA","0","10","10","10","10","10","0","10","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","49","50_pos4_nosub.png","50_pos4_sub.png","psycho","10","10","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1335.8649000292644","2306.24910001643","1050.8953999960795","NA","1335.8649000292644","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","11","2","psycho","The man will pick up the stamp","1024","2","24000","-16","experiment","6","even","4","297055.0158000551","294142.5200999947","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","290119.64450008236","294142.4653000431","289880.1706000231","NA","130728.6049000686","NA","NA","288543.5931000393","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","297074.61920008063","NA","8041.178900049999","290105.7028999785","288533.3555000834","288543.5096999863","294161.71110002324","294120.0778000057","174912.29890007526","290105.24120007176","5422.742500086315","3000","SceneViewing","10","40969.11780023947","10","1920"
"100","100","31_n.wav","4123","4123","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","11","11","0","0","0","0","NA","11","11","11","NA","0","NA","NA","11","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","11","NA","0","11","11","11","11","11","0","11","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","31","32_pos2_nosub.png","32_pos2_sub.png","psycho","11","11","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","4389.822200057097","2306.24910001643","1050.8953999960795","NA","4389.822200057097","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","12","2","psycho","The woman will examine the bottle","1024","2","24000","-16","experiment","6","even","2","308975.1889000181","305759.26590000745","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","301736.1711000558","305759.214800084","301480.3303000517","NA","130728.6049000686","NA","NA","297089.6996000083","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","308994.1531000659","NA","8041.178900049999","301722.4024999887","297080.1254999824","297089.59240000695","305778.6853000289","305736.84180004057","174912.29890007526","301721.65100008715","5422.742500086315","3000","SceneViewing","11","45358.94000029657","11","1920"
"100","100","44_n.wav","3802","3802","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","12","12","0","0","0","0","NA","12","12","12","NA","0","NA","NA","12","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","12","NA","0","12","12","12","12","12","0","12","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","44","45_pos3_nosub.png","45_pos3_sub.png","psycho","12","12","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","268.6772000743076","2306.24910001643","1050.8953999960795","NA","268.6772000743076","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","13","2","psycho","The baker will inspect the dough","1024","2","24000","-16","experiment","6","even","3","316694.67330002226","313519.1354000708","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","309492.94780008495","313519.0231000306","309287.90019999724","NA","130728.6049000686","NA","NA","309018.6524000019","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","316714.214000036","NA","8041.178900049999","309478.99099998176","309005.3735000547","309018.5270999791","313538.7735000113","313493.3613999747","174912.29890007526","309478.4531000769","5422.742500086315","3000","SceneViewing","12","45627.61720037088","12","1920"
"100","100","12_r.wav","3602","3602","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","13","13","0","0","0","0","NA","13","13","13","NA","0","NA","NA","13","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","13","NA","0","13","13","13","13","13","0","13","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","12","13_pos3_nosub.png","13_pos3_sub.png","psycho","13","13","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1208.6059000575915","2306.24910001643","1050.8953999960795","NA","1208.6059000575915","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","14","2","psycho","The man will sail the boat","1024","2","24000","-16","experiment","6","even","3","324914.6894000005","322162.0541000739","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","318139.1886000056","322161.99030005373","317952.3135999916","NA","130728.6049000686","NA","NA","316742.80030000955","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","324933.9812999824","NA","8041.178900049999","318124.24550007563","316732.9956999747","316742.7135000471","322181.9010999752","322139.3469000468","174912.29890007526","318123.56109998655","5422.742500086315","3000","SceneViewing","13","46836.22310042847","13","1920"
"100","100","1_r.wav","3427","3427","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","14","14","0","0","0","0","NA","14","14","14","NA","0","NA","NA","14","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","14","NA","0","14","14","14","14","14","0","14","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","1","2_pos4_nosub.png","2_pos4_sub.png","psycho","14","14","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1153.3239999553189","2306.24910001643","1050.8953999960795","NA","1153.3239999553189","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","15","2","psycho","The woman will drink the wine","1024","2","24000","-16","experiment","6","even","4","333214.6814999869","330319.53540001996","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","326295.8564000437","330319.4748000242","326104.4126000488","NA","130728.6049000686","NA","NA","324950.05770004354","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","333234.314500005","NA","8041.178900049999","326281.9150000578","324940.0070999982","324949.9215000542","330338.9082000358","330296.23970005196","174912.29890007526","326281.30240004975","5422.742500086315","3000","SceneViewing","14","47989.54710038379","14","1920"
"100","100","47_n.wav","3274","3274","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","15","15","0","0","0","0","NA","15","15","15","NA","0","NA","NA","15","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","15","NA","0","15","15","15","15","15","0","15","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","47","48_pos2_nosub.png","48_pos2_sub.png","psycho","15","15","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1128.8686000043526","2306.24910001643","1050.8953999960795","NA","1128.8686000043526","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","16","2","psycho","The girl will move the carpet","1024","2","24000","-16","experiment","6","even","2","341574.7104000766","338625.25649997406","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","334600.99910001736","338625.1957999775","334392.2035000287","NA","130728.6049000686","NA","NA","333262.5089000212","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","341593.64149998873","NA","8041.178900049999","334586.1566000385","333253.28699999955","333262.42390007246","338644.6166000096","338601.5145999845","174912.29890007526","334585.416899994","5422.742500086315","3000","SceneViewing","15","49118.41570038814","15","1920"
"100","100","3_r.wav","3144","3144","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","16","16","0","0","0","0","NA","16","16","16","NA","0","NA","NA","16","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","16","NA","0","16","16","16","16","16","0","16","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","3","4_pos2_nosub.png","4_pos2_sub.png","psycho","16","16","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1189.9106999626383","2306.24910001643","1050.8953999960795","NA","1189.9106999626383","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","17","2","psycho","The woman will bathe the baby","1024","2","24000","-16","experiment","6","even","2","350174.7676000232","347058.2501000026","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","343034.0722000692","347058.1840000814","342799.98010001145","NA","130728.6049000686","NA","NA","341609.38270005863","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","350194.23919997644","NA","8041.178900049999","343019.37100000214","341600.2160999924","341609.28850003984","347077.4652999826","347034.5592000522","174912.29890007526","343018.83080007974","5422.742500086315","3000","SceneViewing","16","50308.32640035078","16","1920"
"100","100","17_r.wav","3015","3015","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","17","17","0","0","0","0","NA","17","17","17","NA","0","NA","NA","17","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","17","NA","0","17","17","17","17","17","0","17","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","17","18_pos4_nosub.png","18_pos4_sub.png","psycho","17","17","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","950.5348999518901","2306.24910001643","1050.8953999960795","NA","950.5348999518901","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","18","2","psycho","The man will chop the wood","1024","2","24000","-16","experiment","6","even","4","358174.7023999924","355444.4721000036","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","351421.75900004804","355444.41410002764","351176.43550003413","NA","130728.6049000686","NA","NA","350224.9059000751","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","358193.98870004807","NA","8041.178900049999","351406.5739000216","350214.8023999762","350224.7391000856","355464.1874000663","355421.89740005415","174912.29890007526","351405.4303000448","5422.742500086315","3000","SceneViewing","17","51258.86130030267","17","1920"
"100","100","37_n.wav","2890","2890","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","18","18","0","0","0","0","NA","18","18","18","NA","0","NA","NA","18","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","18","NA","0","18","18","18","18","18","0","18","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","37","38_pos4_nosub.png","38_pos4_sub.png","psycho","18","18","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","764.4307999871671","2306.24910001643","1050.8953999960795","NA","764.4307999871671","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","19","2","psycho","The boy will move the banana","1024","2","24000","-16","experiment","6","even","4","366125.9284000844","363235.2289999835","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","359210.4126000777","363235.18000007607","358992.40210000426","NA","130728.6049000686","NA","NA","358226.9252000842","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","366145.2019000426","NA","8041.178900049999","359194.6242999984","358217.2091000248","358226.8086000113","363254.7556000063","363211.00670006126","174912.29890007526","359193.58429999556","5422.742500086315","3000","SceneViewing","18","52023.29210028984","18","1920"
"100","100","42_n.wav","2791","2791","black","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","19","19","0","0","0","0","NA","19","19","19","NA","0","NA","NA","19","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","19","NA","0","19","19","19","19","19","0","19","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","42","43_pos1_nosub.png","43_pos1_sub.png","psycho","19","19","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","1023.6589000560343","2306.24910001643","1050.8953999960795","NA","1023.6589000560343","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","20","2","psycho","The woman will wash the shirt","1024","2","24000","-16","experiment","6","even","1","374324.7915999964","371442.5961000379","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","367419.0963000292","371442.5247000763","367200.31069999095","NA","130728.6049000686","NA","NA","366175.7298000157","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","374344.6884000441","NA","8041.178900049999","367403.46130006947","366164.69450003933","366175.59720005374","371462.03819999937","371419.54170004465","174912.29890007526","367402.83929998986","5422.742500086315","3000","SceneViewing","19","53046.95100034587","19","1920"
"100","100","15_r.wav","2698","2698","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","20","20","0","0","0","0","NA","20","20","20","NA","0","NA","NA","20","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","20","NA","0","20","20","20","20","20","0","20","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","15","16_pos2_nosub.png","16_pos2_sub.png","psycho","20","20","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","918.7824999680743","2306.24910001643","1050.8953999960795","NA","918.7824999680743","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","21","2","psycho","The businessman will wear the hat","1024","2","24000","-16","experiment","6","even","2","382704.85550002195","379516.80310000665","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","375493.1376000168","379516.66159997694","375296.21539998334","NA","130728.6049000686","NA","NA","374376.5674000606","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","382724.6379000135","NA","8041.178900049999","375478.5389000317","374366.80389998946","374376.3511000434","379535.7868000865","379493.7357000308","174912.29890007526","375477.65580005944","5422.742500086315","3000","SceneViewing","20","53965.733500313945","20","1920"
"100","100","5_r.wav","2612","2612","black","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","NA","undefined","21","21","0","0","0","0","NA","21","21","21","NA","0","NA","NA","21","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","21","NA","0","21","21","21","21","21","0","21","0","participant_group3.csv","3","NA","NA","NA","Sun Jun 21 16:32:33 2026","NA","The main experiment item","False","VWP_trial_21_06-26.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2","False","mono","False","18","no","white","no","yes","1080","5","6_pos4_nosub.png","6_pos4_sub.png","psycho","21","21","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\subject-6.csv","psycho","Neonatal Nightingale","4.1.14","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","889.9781999643892","2306.24910001643","1050.8953999960795","NA","889.9781999643892","NA","NA","764.0609000809491","NA","7490.484899957664","NA","3260.393699980341","NA","8571.072000078857","NA","19411.990299937315","NA","1289.39279995393","NA","NA","NA","2616.9973999494687","space","22","2","psycho","The hiker will climb the mountain","1024","2","24000","-16","experiment","6","even","4","390914.73120008595","387854.38090004027","174912.26700006519","5408.731500036083","130733.18950005341","133044.58019998856","NA","383830.8001999976","387854.30380003527","383640.4643000569","NA","130728.6049000686","NA","NA","382749.4968000101","NA","NA","134099.4689000072","NA","134868.96330001764","NA","142363.15340001602","NA","145628.3942000009","NA","154203.66570004262","NA","173622.1212000819","NA","NA","NA","390933.9337000856","NA","8041.178900049999","383817.26839998737","382739.9358000839","382749.37610002235","387873.8119000336","387831.3224000158","174912.29890007526","383816.64410000667","5422.742500086315","3000","SceneViewing","21","54855.711700278334","21","1920"
