"acc","accuracy","audio_file","average_response_time","avg_rt","background","block_size","canvas_backend","clock_backend","color_backend","condition","correct","correct_experiment_intro","correct_experiment_intro2","correct_new_1_keyboard_response","correct_new_2_keyboard_response","correct_new_2_sketchpad","correct_new_3_keyboard_response","correct_new_3_sketchpad","correct_new_4_keyboard_response","correct_new_4_sketchpad","correct_new_5_keyboard_response","correct_new_5_sketchpad","correct_new_6_keyboard_response","correct_new_7_keyboard_response","correct_new_7_sketchpad","correct_new_8_keyboard_response","correct_new_keyboard_response","correct_new_mouse_response","correct_welcome","count_audio_file_offset","count_audio_file_onset_log","count_definitions","count_experiment","count_experiment_intro","count_experiment_intro2","count_image_delay","count_image_nosub","count_image_sub","count_increment_roundCounter","count_instruction","count_instructions","count_log_instruction","count_new_1_inline_script","count_new_1_keyboard_response","count_new_1_sketchpad","count_new_2_keyboard_response","count_new_2_sketchpad","count_new_3_keyboard_response","count_new_3_sketchpad","count_new_4_keyboard_response","count_new_4_sketchpad","count_new_5_keyboard_response","count_new_5_sketchpad","count_new_6_keyboard_response","count_new_6_sketchpad","count_new_7_keyboard_response","count_new_7_sketchpad","count_new_8_keyboard_response","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_mouse_response","count_new_pygaze_init","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_sentence_audio","count_subject_onset_log","count_trial_loop","count_trial_sequence","count_welcome","csv_filepath","csv_id","cursor_roi","cursor_x","cursor_y","datetime","delay_image_delay","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","id","image_nosub","image_sub","keyboard_backend","live_row","live_row_trial_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","position1","position2","position3","position4","psychopy_screen","repeat_cycle","response","response_experiment_intro","response_experiment_intro2","response_instruction","response_new_1_keyboard_response","response_new_1_sketchpad","response_new_2_keyboard_response","response_new_2_sketchpad","response_new_3_keyboard_response","response_new_3_sketchpad","response_new_4_keyboard_response","response_new_4_sketchpad","response_new_5_keyboard_response","response_new_5_sketchpad","response_new_6_keyboard_response","response_new_6_sketchpad","response_new_7_keyboard_response","response_new_7_sketchpad","response_new_8_keyboard_response","response_new_keyboard_response","response_new_mouse_response","response_time","response_time_experiment_intro","response_time_experiment_intro2","response_time_instruction","response_time_new_1_keyboard_response","response_time_new_1_sketchpad","response_time_new_2_keyboard_response","response_time_new_2_sketchpad","response_time_new_3_keyboard_response","response_time_new_3_sketchpad","response_time_new_4_keyboard_response","response_time_new_4_sketchpad","response_time_new_5_keyboard_response","response_time_new_5_sketchpad","response_time_new_6_keyboard_response","response_time_new_6_sketchpad","response_time_new_7_keyboard_response","response_time_new_7_sketchpad","response_time_new_8_keyboard_response","response_time_new_keyboard_response","response_time_new_mouse_response","response_time_welcome","response_welcome","round","round_decimals","sampler_backend","sentence","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_position","time_audio_file_offset","time_audio_file_onset_log","time_definitions","time_experiment","time_experiment_intro","time_experiment_intro2","time_image_delay","time_image_nosub","time_image_sub","time_increment_roundCounter","time_instruction","time_instructions","time_log_instruction","time_new_1_inline_script","time_new_1_keyboard_response","time_new_1_sketchpad","time_new_2_keyboard_response","time_new_2_sketchpad","time_new_3_keyboard_response","time_new_3_sketchpad","time_new_4_keyboard_response","time_new_4_sketchpad","time_new_5_keyboard_response","time_new_5_sketchpad","time_new_6_keyboard_response","time_new_6_sketchpad","time_new_7_keyboard_response","time_new_7_sketchpad","time_new_8_keyboard_response","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_mouse_response","time_new_pygaze_init","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_sentence_audio","time_subject_onset_log","time_trial_loop","time_trial_sequence","time_welcome","timeout","title","total_correct","total_response_time","total_responses","width"
"100","100","11_r.wav","1381","1381","#dadada","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","10","10","0","0","0","0","NA","10","10","10","NA","0","NA","NA","10","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","10","NA","0","10","10","10","10","10","0","10","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","11","12_pos1_nosub.png","12_pos1_sub.png","psycho","10","10","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","bell","drum","duck","bricks","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","1433.9660000405274","1082.0906000444666","15650.24279995123","NA","1433.9660000405274","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","11","2","psycho","The baby will ring the bell","1024","2","24000","-16","experiment","3","odd","1","165980.92969995923","163981.78809997626","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","159958.27529998496","163981.72260000138","159752.411799971","NA","42257.3824999854","NA","NA","158317.837999959","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","165999.9630000093","NA","7849.22390000429","159943.22909996845","158306.6320999642","158317.7039999864","164000.76769996667","163958.52699998068","74880.4669000092","159942.54600000568","4856.1020999914035","3000","SceneViewing","10","13810.848099936265","10","2560"
"100","100","15_r.wav","1400","1400","#dadada","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","11","11","0","0","0","0","NA","11","11","11","NA","0","NA","NA","11","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","11","NA","0","11","11","11","11","11","0","11","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","15","16_pos1_nosub.png","16_pos1_sub.png","psycho","11","11","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","hat","wallet","magnifying-glass","folder","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","1599.2719999630935","1082.0906000444666","15650.24279995123","NA","1599.2719999630935","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","12","2","psycho","The businessman will wear the hat","1024","2","24000","-16","experiment","3","odd","1","174820.8636000054","171841.4039000054","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","167817.52449995838","171841.29229997052","167616.59180000424","NA","42257.3824999854","NA","NA","166016.61940000486","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","174840.14509996632","NA","7849.22390000429","167802.29540000437","166006.7255999893","166016.42899995204","171860.69689999567","171818.21649998892","74880.4669000092","167801.88409995753","4856.1020999914035","3000","SceneViewing","11","15410.120099899359","11","2560"
"100","100","47_r.wav","1381","1381","#dadada","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","12","12","0","0","0","0","NA","12","12","12","NA","0","NA","NA","12","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","12","NA","0","12","12","12","12","12","0","12","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","47","48_pos1_nosub.png","48_pos1_sub.png","psycho","12","12","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","carpet","dustpan","roller","footstool","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","1171.0978000191972","1082.0906000444666","15650.24279995123","NA","1171.0978000191972","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","13","2","psycho","The girl will vacuum the carpet","1024","2","24000","-16","experiment","3","odd","1","183260.86169999326","180254.8262999626","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","176229.80669996468","180254.75580000784","176032.66839997377","NA","42257.3824999854","NA","NA","174860.87569996016","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","183280.69230000256","NA","7849.22390000429","176214.59190000314","174850.72569997283","174860.6623999658","180273.79099995596","180230.08109995862","74880.4669000092","176214.0561999986","4856.1020999914035","3000","SceneViewing","12","16581.217899918556","12","2560"
"100","100","31_r.wav","1332","1332","#dadada","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","13","13","0","0","0","0","NA","13","13","13","NA","0","NA","NA","13","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","13","NA","0","13","13","13","13","13","0","13","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","31","32_pos1_nosub.png","32_pos1_sub.png","psycho","13","13","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","bottle","lemon","sponge","seed","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","742.6892000366934","1082.0906000444666","15650.24279995123","NA","742.6892000366934","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","14","2","psycho","The woman will open the bottle","1024","2","24000","-16","experiment","3","odd","1","191010.82209998276","188264.2896999605","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","184240.8242999809","188264.21509997454","184040.5009999522","NA","42257.3824999854","NA","NA","183297.11409995798","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","191030.39119997993","NA","7849.22390000429","184225.79050000058","183286.56039998168","183296.97659995873","188283.56269997312","188241.135499964","74880.4669000092","184224.99029996106","4856.1020999914035","3000","SceneViewing","13","17323.90709995525","13","2560"
"100","100","6_n.wav","1277","1277","#dadada","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","14","14","0","0","0","0","NA","14","14","14","NA","0","NA","NA","14","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","14","NA","0","14","14","14","14","14","0","14","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","6","7_pos4_nosub.png","7_pos4_sub.png","psycho","14","14","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","knife","weighing-scales","jug","mushrooms","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","568.0534000275657","1082.0906000444666","15650.24279995123","NA","568.0534000275657","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","15","2","psycho","The housewife will  wash the mushrooms","1024","2","24000","-16","experiment","3","odd","4","199160.95859999768","195834.53289995668","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","191811.4901999943","195834.47479997994","191616.54979997547","NA","42257.3824999854","NA","NA","191047.86479996983","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","199180.36259996006","NA","7849.22390000429","191796.42189998413","191037.09299996262","191047.71549999714","195853.976399987","195811.897699954","74880.4669000092","191796.074999962","4856.1020999914035","3000","SceneViewing","14","17891.960499982815","14","2560"
"100","100","30_n.wav","1295","1295","#dadada","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","15","15","0","0","0","0","NA","15","15","15","NA","0","NA","NA","15","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","15","NA","0","15","15","15","15","15","0","15","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","30","31_pos4_nosub.png","31_pos4_sub.png","psycho","15","15","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","cap","watch","headphones","dice","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","1534.186700009741","1082.0906000444666","15650.24279995123","NA","1534.186700009741","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","16","2","psycho","The girl will grab the dice","1024","2","24000","-16","experiment","3","odd","4","207651.14149998408","204956.15419995738","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","200932.19149997458","204956.09140000306","200736.71299999114","NA","42257.3824999854","NA","NA","199201.81279996177","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","207669.9394999887","NA","7849.22390000429","200918.33079996286","199190.6725000008","199201.688000001","204974.95649999473","204932.3507999652","74880.4669000092","200917.65590000432","4856.1020999914035","3000","SceneViewing","15","19426.147199992556","15","2560"
"100","100","36_n.wav","1260","1260","#dadada","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","16","16","0","0","0","0","NA","16","16","16","NA","0","NA","NA","16","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","16","NA","0","16","16","16","16","16","0","16","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","36","37_pos2_nosub.png","37_pos2_sub.png","psycho","16","16","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","clips","lego","papers","boxes","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","747.5738999783061","1082.0906000444666","15650.24279995123","NA","747.5738999783061","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","17","2","psycho","The kid will stack the lego","1024","2","24000","-16","experiment","3","odd","2","215461.31829998922","212673.1507999939","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","208648.2842999976","212673.07839996647","208448.58159997966","NA","42257.3824999854","NA","NA","207700.28089999687","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","215480.2143999841","NA","7849.22390000429","208633.582999988","207689.62119997013","207700.16839995515","212692.23549996968","212648.75150000444","74880.4669000092","208632.9948999919","4856.1020999914035","3000","SceneViewing","16","20173.721099970862","16","2560"
"100","100","14_n.wav","1231","1231","#dadada","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","17","17","0","0","0","0","NA","17","17","17","NA","0","NA","NA","17","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","17","NA","0","17","17","17","17","17","0","17","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","14","15_pos4_nosub.png","15_pos4_sub.png","psycho","17","17","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","bird","ball","hen","dog","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","769.3548999959603","1082.0906000444666","15650.24279995123","NA","769.3548999959603","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","18","2","psycho","The boy will feed the dog","1024","2","24000","-16","experiment","3","odd","4","223030.83099995274","220514.80599999195","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","216490.93919998268","220514.7300999961","216288.59179996653","NA","42257.3824999854","NA","NA","215518.45149998553","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","223050.10120000225","NA","7849.22390000429","216475.20749998512","215507.68969999626","215518.3110999642","220534.6110999817","220491.43319996074","74880.4669000092","216474.4701999589","4856.1020999914035","3000","SceneViewing","17","20943.075999966823","17","2560"
"100","100","29_r.wav","1215","1215","#dadada","256","psycho","psycho","psycho","restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","18","18","0","0","0","0","NA","18","18","18","NA","0","NA","NA","18","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","18","NA","0","18","18","18","18","18","0","18","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","29","30_pos3_nosub.png","30_pos3_sub.png","psycho","18","18","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","eraser","tissue","newspaper","comb","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","933.3501000073738","1082.0906000444666","15650.24279995123","NA","933.3501000073738","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","19","2","psycho","The grandmother will read the newspaper","1024","2","24000","-16","experiment","3","odd","3","230971.06730000814","228252.51879997086","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","224226.7205999815","228252.4557999568","224024.72789998865","NA","42257.3824999854","NA","NA","223090.5751999817","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","230989.85589999938","NA","7849.22390000429","224212.03479997348","223077.495799982","223090.43149999343","228271.60169999115","228227.28160000406","74880.4669000092","224211.46389999194","4856.1020999914035","3000","SceneViewing","18","21876.426099974196","18","2560"
"100","100","16_n.wav","1220","1220","#dadada","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","19","19","0","0","0","0","NA","19","19","19","NA","0","NA","NA","19","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","19","NA","0","19","19","19","19","19","0","19","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","16","17_pos2_nosub.png","17_pos2_sub.png","psycho","19","19","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","ribbon","dress","lantern","backpack","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","1304.6611999743618","1082.0906000444666","15650.24279995123","NA","1304.6611999743618","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","20","2","psycho","The woman will  carry the dress","1024","2","24000","-16","experiment","3","odd","2","239290.8538999618","236540.56170000695","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","232517.03629997792","236540.5053999857","232320.6494000042","NA","42257.3824999854","NA","NA","231015.1266999892","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","239310.37049996667","NA","7849.22390000429","232500.8912999765","231004.34369995492","231014.98189999256","236559.75209997268","236517.25789997727","74880.4669000092","232500.21069997456","4856.1020999914035","3000","SceneViewing","19","23181.08729994856","19","2560"
"100","100","42_n.wav","1196","1196","#dadada","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","20","20","0","0","0","0","NA","20","20","20","NA","0","NA","NA","20","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","20","NA","0","20","20","20","20","20","0","20","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","42","43_pos4_nosub.png","43_pos4_sub.png","psycho","20","20","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","apple","chalk","ruler","shirt","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","753.6882000276819","1082.0906000444666","15650.24279995123","NA","753.6882000276819","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","21","2","psycho","The woman will wash the shirt","1024","2","24000","-16","experiment","3","odd","4","247010.82879997557","244300.72810000274","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","240277.56580000278","244300.67159997998","240080.40809998056","NA","42257.3824999854","NA","NA","239326.13929995568","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","247030.852099997","NA","7849.22390000429","240262.17429997632","239316.41199998558","239325.9172999533","244319.73649997963","244277.9717000085","74880.4669000092","240261.53719995636","4856.1020999914035","3000","SceneViewing","20","23934.77549997624","20","2560"
"100","100","48_n.wav","1183","1183","#dadada","256","psycho","psycho","psycho","non-restrictive","1","undefined","undefined","1","NA","undefined","NA","undefined","NA","undefined","NA","undefined","NA","NA","undefined","NA","NA","NA","undefined","21","21","0","0","0","0","NA","21","21","21","NA","0","NA","NA","21","0","NA","0","NA","0","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","21","NA","0","21","21","21","21","21","0","21","0","participant_group4.csv","4","NA","NA","NA","Mon Jul 13 14:12:41 2026","NA","The main experiment item","False","VWP_finalSetup_12_07.osexp","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl","False","mono","False","20","no","#0c0c0c","no","yes","1440","48","49_pos2_nosub.png","49_pos2_sub.png","psycho","21","21","C:\Users\plcm\Desktop\2026-EyeTracking\group-eyeconic\OS2\final_recordings_upl\subject-3.csv","psycho","Neonatal Nightingale","4.1.14","pouch","balloon","pump","flag","0","0","space","space","space","NA","space","NA","NA","space","NA","space","NA","space","NA","space","NA","NA","NA","space","NA","NA","NA","911.186900048051","1082.0906000444666","15650.24279995123","NA","911.186900048051","NA","NA","3603.510599990841","NA","3500.0798999681138","NA","3348.203099973034","NA","3027.846999990288","NA","NA","NA","2379.920499981381","NA","NA","NA","2991.822100011632","c","22","2","psycho","The child will carry the balloon","1024","2","24000","-16","experiment","3","odd","2","255200.79819997773","252180.2713999641","74880.4361000075","4844.488299975637","42261.83549995767","43349.62170000654","NA","248156.03610000107","252180.21309998585","247960.3941999958","NA","42257.3824999854","NA","NA","247048.60419995384","NA","NA","59004.39359998563","NA","62611.82220000774","NA","66115.73469999712","NA","69468.05129997665","NA","NA","NA","72499.96290000854","NA","NA","NA","255219.8624999728","NA","7849.22390000429","248140.4619999812","247038.78349997103","247048.47769998014","252199.70029999968","252156.6825999762","74880.4669000092","248139.86489997478","4856.1020999914035","3000","SceneViewing","21","24845.96240002429","21","2560"
